volume,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction,volume_category,federal_financing_bank_category,sentiment_category
2225.82211069,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3749999595099482,Down,VeryLow,Bank3,Neutral
4361.60285333,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.5690598231904647,Down,VeryLow,Bank3,Positive
13404.11510617,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.4716834127902984,Down,High,Bank3,Positive
19789.48058328,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.0771876839074221,Up,VeryHigh,Bank3,VeryNegative
10099.7383701,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,-0.643344658613205,Up,Medium,Bank3,VeryNegative
12929.08237721,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.0248677498307721,Up,High,Bank3,VeryNegative
9345.93913701,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3773206920459352,Up,Medium,Bank3,Neutral
4132.04817572,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.103735018438763,Down,VeryLow,Bank3,VeryNegative
3252.26976131,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.1005454346537589,Down,VeryLow,Bank3,VeryNegative
17493.70820354,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.2584993654773348,Up,High,Bank3,Negative
14386.07884728,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.4352730694744322,Up,High,Bank3,Positive
11590.24027633,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.0141373194497207,Down,Medium,Bank3,VeryNegative
11801.98943642,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.0945365802808241,Down,Medium,Bank3,VeryNegative
8563.0523313,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.1590932735625435,Up,Medium,Bank3,Negative
2597.25705711,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3665140307310855,Up,VeryLow,Bank3,Neutral
4587.80529114,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.6208010882139204,Down,VeryLow,Bank3,VeryPositive
10762.98401397,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.1921554317841162,Up,Medium,Bank3,Negative
7016.42122845,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.5971524803869186,Down,Low,Bank3,VeryPositive
14123.89690964,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3769437577327092,Up,High,Bank3,Neutral
18975.87763693,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.4726614713668823,Up,VeryHigh,Bank3,Positive
12712.27177691,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3953350136056542,Down,High,Bank3,Neutral
4413.30948101,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,-0.0299439982573191,Up,VeryLow,Bank3,VeryNegative
8747.06888783,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.1152030713558196,Up,Medium,Bank3,VeryNegative
25148.25341854,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.1029925816588931,Down,VeryHigh,Bank3,VeryNegative
14334.10857629,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3825070604681969,Down,High,Bank3,Neutral
10238.17053376,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.2878818571567535,Up,Medium,Bank3,VeryNegative
14136.04783544,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.2632083963464807,Down,High,Bank3,Negative
12908.75146274,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4325587707261244,Up,High,Bank3,Neutral
3489.91595717,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.6918126809887769,Up,VeryLow,Bank3,VeryPositive
4118.56381073,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.1727537329991658,Down,VeryLow,Bank3,VeryNegative
10218.62556021,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.7578113566426669,Down,Medium,Bank3,VeryPositive
10265.79357936,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.1423630001147588,Down,Medium,Bank3,VeryNegative
16466.26612207,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.5382003439100165,Down,High,Bank3,Positive
7881.21504857,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3657750404543346,Down,Low,Bank3,Neutral
8694.60097059,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.2730299558242162,Up,Medium,Bank3,Negative
2786.76009652,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3575493250574383,Down,VeryLow,Bank3,Neutral
6215.85130529,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4628028313318888,Up,Low,Bank3,Positive
36471.7502374,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4231293250774514,Up,VeryHigh,Bank3,Neutral
14171.43180714,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.2725259733505737,Down,High,Bank3,Negative
11820.68114047,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.0312723572437579,Down,Medium,Bank3,VeryNegative
12662.68000489,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.1385969389887417,Up,High,Bank3,Negative
20095.91529217,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.0909837792813777,Up,VeryHigh,Bank3,VeryNegative
6369.9347533,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3743573973255772,Up,Low,Bank3,Neutral
5720.28965895,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3872277704874675,Up,Low,Bank3,Neutral
33228.46734771,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4151242015361785,Up,VeryHigh,Bank3,Neutral
38506.35962554,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.2969292603871402,Up,VeryHigh,Bank3,Negative
18668.45817435,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.6512575811353223,Up,VeryHigh,Bank3,VeryPositive
15867.44697165,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.3722039930820465,Down,High,Bank3,Neutral
13879.04330119,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.6453557668253779,Down,High,Bank3,VeryPositive
4372.52724873,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.2061724539597829,Up,VeryLow,Bank3,Negative
5547.09585659,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,-0.1813598251342773,Up,Low,Bank3,VeryNegative
10183.77616922,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4648496611913045,Down,Medium,Bank3,Positive
9282.02866788,2.513,0.0,2.771,1.055,4.162,3.089,2.97,3.016,2.787,5.38,3.051,4.979,0.592,2.106,5.194,3.253,0.4665311787017555,Up,Medium,Bank3,Positive
16197.45981756,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.4526549014449119,Up,High,Bank3,Positive
13455.65527035,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.4341762169643684,Down,High,Bank3,Positive
13961.70014519,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3911049483283873,Down,High,Bank3,Neutral
4696.70148339,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,-0.3768716914900417,Up,VeryLow,Bank3,VeryNegative
5892.67329337,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.0591244854425129,Down,Low,Bank3,VeryNegative
7088.27153194,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3616883158683777,Up,Low,Bank3,Neutral
13841.59195597,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.6692261546123318,Up,High,Bank3,VeryPositive
12253.15808483,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.4128240768251748,Up,High,Bank3,Neutral
29045.85195583,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,-0.070861359005389,Up,VeryHigh,Bank3,VeryNegative
15183.168535,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3458860381444296,Up,High,Bank3,Neutral
5344.45382766,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.475302616879344,Down,Low,Bank3,Positive
3317.50278576,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3855488697687785,Down,VeryLow,Bank3,Neutral
10543.29564712,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.0016030395732206,Down,Medium,Bank3,VeryNegative
16008.49077729,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,-0.0222719226128015,Down,High,Bank3,VeryNegative
19941.6757032,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.0545874361991882,Up,VeryHigh,Bank3,VeryNegative
18455.96829165,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.5810651496700617,Down,VeryHigh,Bank3,Positive
12218.85138403,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.7778252438495032,Up,High,Bank3,VeryPositive
3468.39821362,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.6491776366444195,Down,VeryLow,Bank3,VeryPositive
4366.44892344,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3064445056413348,Up,VeryLow,Bank3,Neutral
14114.01039926,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.8515070885419845,Up,High,Bank3,VeryPositive
20837.73934338,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.590254465511867,Down,VeryHigh,Bank3,VeryPositive
17606.97239528,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.0574150607983271,Up,High,Bank3,VeryNegative
7211.31754936,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.2741959527134894,Down,Low,Bank3,Negative
17507.8900414,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.5767192122936248,Up,High,Bank3,Positive
3567.42244915,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.3412279082669152,Up,VeryLow,Bank3,Neutral
6113.0562518,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.382563426915337,Down,Low,Bank3,Neutral
13510.45476059,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.1900633704662322,Down,High,Bank3,Negative
18156.47258233,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.4597484236104148,Up,VeryHigh,Bank3,Positive
15162.68883049,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.5156758690873782,Up,High,Bank3,Positive
8081.19248391,2.513,0.0,2.868,1.137,4.162,3.233,3.052,3.096,2.884,5.437,3.07,5.43,0.613,2.19,4.395,3.285,0.4916277174886904,Down,Low,Bank3,Positive
16395.90197806,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5749686846366295,Up,High,Bank3,Positive
7540.7688183,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.4295383384694223,Up,Low,Bank3,Neutral
7153.15663784,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,-0.749770963191986,Up,Low,Bank3,VeryNegative
21993.05995554,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.1765865440721865,Up,VeryHigh,Bank3,Negative
24018.76035474,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.2801416025842939,Up,VeryHigh,Bank3,Negative
15977.55938336,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.2970630654266902,Down,High,Bank3,Negative
13055.36691088,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.3983878800502189,Down,High,Bank3,Neutral
13579.40860176,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5042760514550738,Up,High,Bank3,Positive
5469.40708431,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.6454969672056344,Down,Low,Bank3,VeryPositive
3919.09423649,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.8048499366816353,Up,VeryLow,Bank3,VeryPositive
25524.67094691,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,-0.3478300323611811,Down,VeryHigh,Bank3,VeryNegative
13414.86773655,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.0798908354554857,Up,High,Bank3,VeryNegative
15798.66423037,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.7599425034863608,Up,High,Bank3,VeryPositive
15434.25971384,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.859119795207624,Up,High,Bank3,VeryPositive
10861.72864667,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.1047821482022603,Down,Medium,Bank3,VeryNegative
5315.65582307,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.55948607585369,Up,Low,Bank3,Positive
6649.06495765,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.1475656867027282,Down,Low,Bank3,Negative
13394.33474824,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.2689027497401604,Up,High,Bank3,Negative
13403.93447528,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5158272628721438,Down,High,Bank3,Positive
19307.1089644,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5475400559604168,Up,VeryHigh,Bank3,Positive
13170.9728222,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5777292234557015,Up,High,Bank3,Positive
10733.55348079,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5465391630476172,Up,Medium,Bank3,Positive
4075.08953972,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.5302805043500045,Down,VeryLow,Bank3,Positive
4947.00165569,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.6750276265045007,Down,VeryLow,Bank3,VeryPositive
4799.73104807,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.4449551514216832,Up,VeryLow,Bank3,Positive
13035.02745535,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.6061232782545544,Down,High,Bank3,VeryPositive
12917.48404475,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.3647853033295992,Up,High,Bank3,Neutral
13583.91599843,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,0.7784155615170796,Down,High,Bank3,VeryPositive
16756.43323881,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,-0.3216632275669663,Down,High,Bank3,VeryNegative
11609.82377015,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,-0.1161944150924682,Up,Medium,Bank3,VeryNegative
11397.57303743,2.513,0.0,2.876,1.138,4.124,3.352,3.103,3.155,2.894,5.451,3.086,5.144,0.624,2.244,4.49,3.317,-0.0311531496899468,Up,Medium,Bank3,VeryNegative
7977.72851143,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.8050156859556833,Up,Low,Bank3,VeryPositive
29583.38407747,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3992697943659389,Up,VeryHigh,Bank3,Neutral
32281.85234351,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.5378604968388875,Down,VeryHigh,Bank3,Positive
18193.81684353,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.1878265038132667,Up,VeryHigh,Bank3,Negative
18073.09561495,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3200172020122408,Down,VeryHigh,Bank3,Neutral
5691.43460343,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.4979138305958579,Down,Low,Bank3,Positive
5931.34650683,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.0807568589846293,Down,Low,Bank3,VeryNegative
26447.17326625,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3991801808709683,Up,VeryHigh,Bank3,Neutral
26305.56366042,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.515820434608975,Down,VeryHigh,Bank3,Positive
36534.39765866,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,-0.1707497593603636,Up,VeryHigh,Bank3,VeryNegative
38150.89478822,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.4091607618790406,Down,VeryHigh,Bank3,Neutral
46862.43347199,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.5137402698397636,Down,VeryHigh,Bank3,Positive
10998.76404264,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.8552168880739519,Up,Medium,Bank3,VeryPositive
7834.26155365,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.5752849511802196,Down,Low,Bank3,Positive
10869.45830576,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3727249969454372,Up,Medium,Bank3,Neutral
18180.4405406,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.7527483364939689,Up,VeryHigh,Bank3,VeryPositive
16381.8407159,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.004394879795256,Down,High,Bank3,VeryNegative
25097.42399202,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3038116851757313,Down,VeryHigh,Bank3,Negative
22745.55271173,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.1770556437969207,Up,VeryHigh,Bank3,Negative
4836.63124969,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.275585754986467,Up,VeryLow,Bank3,Negative
3138.26294449,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.3601831299918038,Down,VeryLow,Bank3,Neutral
26539.34338688,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.7763283986112345,Down,VeryHigh,Bank3,VeryPositive
21966.56334645,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,-0.3304865750244685,Up,VeryHigh,Bank3,VeryNegative
17438.97734668,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.2752584750835712,Up,High,Bank3,Negative
12978.7331205,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.4307169293815439,Down,High,Bank3,Neutral
19359.37921096,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.1914591207648768,Up,VeryHigh,Bank3,Negative
3774.45056434,2.513,0.0,2.858,1.138,4.105,3.368,3.113,3.174,2.875,5.437,3.092,5.39,0.635,2.272,4.583,3.354,0.4046532380580901,Up,VeryLow,Bank3,Neutral
